term	file	line
GO:0005085	reactome2go	Reactome:R-HSA-428750 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-428917 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-442273 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-442291 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-442314 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-442732 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-445064 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-5218829 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-5218839 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-5218850 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-5617816 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-5623508 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-5623521 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-5637806 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-5637808 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-5654392 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-5654402 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-5654413 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-5654426 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-5654600 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-5654618 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-5654647 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-5654663 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-5655241 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-5655277 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-5655326 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-5655347 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-5672965 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-5686071 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-5686318 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-5694409 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-6807868 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-6811414 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-6811418 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-6811429 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-749453 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-751029 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-825631 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-8848618 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-8850041 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-8851827 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-8851877 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-8851899 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-8875318 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-8875320 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-8875568 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-8875591 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-8876188 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-8876190 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-8876191 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-8876193 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-8876454 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-8876615 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-8876616 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-8876837 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-8877308 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-8877311 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-8877451 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-8877475 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-8877612 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-8877760 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-8877813 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-8877998 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-8964604 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-8980691 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-8982637 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-8982640 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9013023 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9013109 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9013143 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9013159 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9013435 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9014296 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9014433 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9017491 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9018747 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9018768 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9018804 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9018817 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9018825 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9026891 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9029158 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9032067 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9032798 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9033292 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9036301 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-939265 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9607304 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9619803 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9624845 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9634418 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9639286 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9640167 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9660824 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9664991 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9665009 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9665404 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9665408 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9665700 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9665707 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9666428 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9666430 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9670436 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9672163 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9672170 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9680385 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9693111 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9695853 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9703441 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-9751201 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	uniprotkb_kw2go	UniProtKB-KW:KW-0344 Guanine-nucleotide releasing factor > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	unirule2go	UniRule:UR000400725 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	unirule2go	UniRule:UR000617770 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	unirule2go	UniRule:UR001683792 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	unirule2go	UniRule:UR001693756 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005092	interpro2go	InterPro:IPR018203 GDP dissociation inhibitor > GO:GDP-dissociation inhibitor activity ; GO:0005092
GO:0005092	unirule2go	UniRule:UR000667754 > GO:GDP-dissociation inhibitor activity ; GO:0005092
GO:0005093	interpro2go	InterPro:IPR000806 Rab GDI protein > GO:Rab GDP-dissociation inhibitor activity ; GO:0005093
GO:0005094	interpro2go	InterPro:IPR000406 Rho protein GDP-dissociation inhibitor > GO:Rho GDP-dissociation inhibitor activity ; GO:0005094
GO:0005096	interpro2go	InterPro:IPR000331 Rap/Ran-GAP domain > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR001164 Arf GTPase activating protein > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR003537 Type III secretion system effector protein YopE-like > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR003913 Tuberin > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR003914 Rabaptin > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR007336 Der GTPase-activating protein YihI > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR009109 Ran-GTPase activating protein 1, C-terminal > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR015123 Bcr-Abl oncoprotein oligomerisation > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR017356 Chimaerin > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR018514 Rabaptin coiled-coil domain > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR018515 Tuberin-type domain > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR026799 Dedicator of cytokinesis protein 2, DHR2 domain > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR026800 Dedicator of cytokinesis protein 3, DHR2 domain > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR026817 Guanine nucleotide exchange factor Ect2 > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR027038 Ran GTPase-activating protein > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR027107 Tuberin/Ral GTPase-activating protein subunit alpha > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR027244 Vacuolar membrane-associated protein Iml1 > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR028557 Unconventional myosin-IXb, Rho-GAP domain > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR028775 Arf GTPase activating protein 3, BAR domain > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR030717 Dedicator of cytokinesis protein 5, DHR2 domain > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR033162 Tubulin-folding cofactor D > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR034586 GTPase activating protein complex, subunit Bfa1/Byr4 > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR035974 Rap/Ran-GAP superfamily > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR036720 Ran-GTPase activating protein 1, C-terminal domain superfamily > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR037014 Dedicator of cytokinesis protein 4, DHR2 domain > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR037451 SLIT-ROBO Rho GTPase-activating protein 1, F-BAR domain > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR037520 Folliculin/SMCR8, longin domain > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR037745 Small G protein signalling modulator 1/2, PH domain > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR037769 Abr/Bcr > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR037773 RASA2, PH domain > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR037774 RASA3, PH domain > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR037776 RASAL, RasGAP domain > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR037777 RASA4, PH domain > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR037844 ASAP, PH domain > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR037849 ADAP, PH domain 1 > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR037851 ADAP, PH domain 2 > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR037858 ARAP, RhoGAP domain > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR037860 Chimaerin, RhoGAP domain > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR037884 LARG, RGS domain > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR037887 p115RhoGEF, RGS domain > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR037928 ASAP1, BAR domain > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR037956 RGS6, RGS domain > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR038016 ASAP1, SH3 domain > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR039093 Protein XRP2 > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR039767 RalA-binding protein 1 > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR039930 Ral GTPase-activating protein subunit beta > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR042918 Pleckstrin homology domain-containing family G member 6 > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR043593 Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR044518 ADP-ribosylation factor GTPase-activating protein AGD11/12/13 > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR044519 ADP-ribosylation factor GTPase-activating protein AGD6/7 > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR044520 ADP-ribosylation factor GTPase-activating protein AGD5/15 > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR044732 SMAP1-like, ArfGAP domain > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR044785 Rho GTPase-activating protein 1-5 > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR044820 ADP-ribosylation factor GTPase-activating protein AGD14-like > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR045203 RAN GTPase-activating protein 1/2 > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR045258 ArfGAP ACAP1/2/3-like > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR045342 Septation protein Etd1 > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR045700 Rab3GAP catalytic subunit > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR045913 GTPase-activating protein TBC20/Gyp8-like > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR046987 Unconventional class IX myosin > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR046990 Unconventional myosin-IXa, Rho-GAP domain > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR046995 Regulator of G-protein signaling 10/12/14-like > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR047161 ARF GTPase-activating protein Git-like > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR047165 Rho GTPase-activating protein 17/44/SH3BP1-like > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR047234 GRAF family > GO:GTPase activator activity ; GO:0005096
GO:0005096	interpro2go	InterPro:IPR047886 ARHGAP20-like, RhoGAP domain > GO:GTPase activator activity ; GO:0005096
GO:0005096	reactome2go	Reactome:R-HSA-392513 > GO:GTPase activator activity ; GO:0005096
GO:0005096	reactome2go	Reactome:R-HSA-399935 > GO:GTPase activator activity ; GO:0005096
GO:0005096	reactome2go	Reactome:R-HSA-4093339 > GO:GTPase activator activity ; GO:0005096
GO:0005096	reactome2go	Reactome:R-HSA-416546 > GO:GTPase activator activity ; GO:0005096
GO:0005096	reactome2go	Reactome:R-HSA-416559 > GO:GTPase activator activity ; GO:0005096
GO:0005096	reactome2go	Reactome:R-HSA-428522 > GO:GTPase activator activity ; GO:0005096
GO:0005096	reactome2go	Reactome:R-HSA-428533 > GO:GTPase activator activity ; GO:0005096
GO:0005096	reactome2go	Reactome:R-HSA-5638007 > GO:GTPase activator activity ; GO:0005096
GO:0005096	reactome2go	Reactome:R-HSA-8981637 > GO:GTPase activator activity ; GO:0005096
GO:0005096	reactome2go	Reactome:R-HSA-8985594 > GO:GTPase activator activity ; GO:0005096
GO:0005096	reactome2go	Reactome:R-HSA-9013022 > GO:GTPase activator activity ; GO:0005096
GO:0005096	reactome2go	Reactome:R-HSA-9013111 > GO:GTPase activator activity ; GO:0005096
GO:0005096	reactome2go	Reactome:R-HSA-9013144 > GO:GTPase activator activity ; GO:0005096
GO:0005096	reactome2go	Reactome:R-HSA-9013161 > GO:GTPase activator activity ; GO:0005096
GO:0005096	reactome2go	Reactome:R-HSA-9013437 > GO:GTPase activator activity ; GO:0005096
GO:0005096	reactome2go	Reactome:R-HSA-9014295 > GO:GTPase activator activity ; GO:0005096
GO:0005096	reactome2go	Reactome:R-HSA-9014434 > GO:GTPase activator activity ; GO:0005096
GO:0005096	reactome2go	Reactome:R-HSA-9017488 > GO:GTPase activator activity ; GO:0005096
GO:0005096	reactome2go	Reactome:R-HSA-9018745 > GO:GTPase activator activity ; GO:0005096
GO:0005096	reactome2go	Reactome:R-HSA-9018806 > GO:GTPase activator activity ; GO:0005096
GO:0005096	reactome2go	Reactome:R-HSA-9624893 > GO:GTPase activator activity ; GO:0005096
GO:0005096	reactome2go	Reactome:R-HSA-9693282 > GO:GTPase activator activity ; GO:0005096
GO:0005096	uniprotkb_kw2go	UniProtKB-KW:KW-0343 GTPase activation > GO:GTPase activator activity ; GO:0005096
GO:0005096	unirule2go	UniRule:UR000136804 > GO:GTPase activator activity ; GO:0005096
GO:0005096	unirule2go	UniRule:UR000415210 > GO:GTPase activator activity ; GO:0005096
GO:0005096	unirule2go	UniRule:UR000859759 > GO:GTPase activator activity ; GO:0005096
GO:0005096	unirule2go	UniRule:UR001029753 > GO:GTPase activator activity ; GO:0005096
GO:0005096	unirule2go	UniRule:UR001628761 > GO:GTPase activator activity ; GO:0005096
GO:0008047	interpro2go	InterPro:IPR000671 Peptidase A31 family > GO:enzyme activator activity ; GO:0008047
GO:0008047	interpro2go	InterPro:IPR001446 5-lipoxygenase-activating protein > GO:enzyme activator activity ; GO:0008047
GO:0008047	interpro2go	InterPro:IPR001981 Colipase > GO:enzyme activator activity ; GO:0008047
GO:0008047	interpro2go	InterPro:IPR008019 Apolipoprotein C-II > GO:enzyme activator activity ; GO:0008047
GO:0008047	interpro2go	InterPro:IPR010334 mRNA-decapping enzyme subunit 1 > GO:enzyme activator activity ; GO:0008047
GO:0008047	interpro2go	InterPro:IPR017913 Colipase, N-terminal > GO:enzyme activator activity ; GO:0008047
GO:0008047	interpro2go	InterPro:IPR017914 Colipase, C-terminal > GO:enzyme activator activity ; GO:0008047
GO:0008047	interpro2go	InterPro:IPR017915 Colipase, conserved site > GO:enzyme activator activity ; GO:0008047
GO:0008047	interpro2go	InterPro:IPR018295 FLAP/GST2/LTC4S, conserved site > GO:enzyme activator activity ; GO:0008047
GO:0008047	interpro2go	InterPro:IPR028996 Ganglioside GM2 activator > GO:enzyme activator activity ; GO:0008047
GO:0008047	interpro2go	InterPro:IPR047576 Colipase, chordates > GO:enzyme activator activity ; GO:0008047
GO:0008047	unirule2go	UniRule:UR001933782 > GO:enzyme activator activity ; GO:0008047
GO:0008073	interpro2go	InterPro:IPR002993 Ornithine decarboxylase antizyme > GO:ornithine decarboxylase inhibitor activity ; GO:0008073
GO:0008191	interpro2go	InterPro:IPR001820 Protease inhibitor I35 (TIMP) > GO:metalloendopeptidase inhibitor activity ; GO:0008191
GO:0008191	interpro2go	InterPro:IPR019509 Carboxypeptidase inhibitor I68 > GO:metalloendopeptidase inhibitor activity ; GO:0008191
GO:0008191	interpro2go	InterPro:IPR022815 Protease inhibitor > GO:metalloendopeptidase inhibitor activity ; GO:0008191
GO:0008191	interpro2go	InterPro:IPR032767 Ascaris metallocarboxypeptidase inhibitor > GO:metalloendopeptidase inhibitor activity ; GO:0008191
GO:0008191	interpro2go	InterPro:IPR039016 Reversion-inducing cysteine-rich protein with Kazal motifs > GO:metalloendopeptidase inhibitor activity ; GO:0008191
GO:0008191	unirule2go	UniRule:UR001922984 > GO:metalloendopeptidase inhibitor activity ; GO:0008191
GO:0008428	interpro2go	InterPro:IPR010203 Regulator of ribonuclease activity A > GO:ribonuclease inhibitor activity ; GO:0008428
GO:0008428	interpro2go	InterPro:IPR014339 Regulator of ribonuclease activity A, gammaproteobacteria > GO:ribonuclease inhibitor activity ; GO:0008428
GO:0008428	hamap2go	HAMAP:MF_01205 > GO:ribonuclease inhibitor activity ; GO:0008428
GO:0008428	unirule2go	UniRule:UR000101148 > GO:ribonuclease inhibitor activity ; GO:0008428
GO:0008597	interpro2go	InterPro:IPR015757 Calcineurin B protein > GO:calcium-dependent protein serine/threonine phosphatase regulator activity ; GO:0008597
GO:0008597	reactome2go	Reactome:R-HSA-139906 > GO:calcium-dependent protein serine/threonine phosphatase regulator activity ; GO:0008597
GO:0008603	interpro2go	InterPro:IPR012198 cAMP-dependent protein kinase regulatory subunit > GO:cAMP-dependent protein kinase regulator activity ; GO:0008603
GO:0008656	reactome2go	Reactome:R-HSA-205117 > GO:cysteine-type endopeptidase activator activity involved in apoptotic process ; GO:0008656
